OutlierMethod,RMS used,Filter Type,Filter order,low,high,
STD 2,1,Chebyshev 2,3,200,500 
CH1,CH2,CH3,CH4,CH5 
0.000275,-0.010666,0.001511,0.003250,0.006180
0.002289,-0.001511,-0.064316,0.009567,-0.000229
0.004028,0.001785,-0.110641,0.028702,0.010117
0.004761,-0.001877,-0.090958,0.047928,0.002792
0.005722,-0.001007,-0.028244,0.039574,0.004623
0.003433,-0.002335,0.025040,0.031219,0.000320
0.003525,-0.003433,0.068069,-0.016617,-0.002884
0.005127,0.002975,0.092377,-0.017075,0.008194
0.001694,0.008743,0.102859,-0.010483,-0.003342
-0.001923,0.000320,0.144882,-0.009201,0.008057
0.002060,-0.000595,0.085556,-0.007187,-0.001236
0.002701,0.000320,-0.094894,-0.001923,0.003250
0.001648,-0.001694,-0.223618,-0.004852,0.000000
-0.004944,0.001785,-0.290268,-0.003708,0.005081
-0.006500,0.000137,-0.249893,-0.006180,0.006683
-0.002197,0.011078,-0.134308,-0.002335,-0.000595
0.003479,0.018173,0.003250,-0.003983,0.007828
0.004440,0.020233,0.107986,0.007736,-0.002060
0.017715,0.010483,0.136826,0.001694,0.009613
0.016205,0.001968,0.049484,-0.001556,-0.002243
0.012726,-0.004807,0.022751,0.006180,0.000320
0.009064,-0.013733,0.029617,0.012222,0.006180
0.002609,-0.016159,0.019455,0.011765,-0.001694
-0.003571,-0.013916,0.013870,-0.000687,0.001648
-0.015381,-0.001877,0.026505,-0.002792,-0.002930
-0.021973,-0.004990,0.016571,-0.019455,0.008194
-0.014923,-0.025131,0.045181,-0.015839,0.001144
-0.010437,-0.030624,0.130692,-0.007004,0.010254
-0.007324,-0.025497,0.126755,0.002151,-0.004028
-0.015381,-0.023117,0.040054,-0.001694,0.007599
-0.017395,-0.006500,0.060013,-0.008469,0.004257
-0.005127,-0.006454,0.049530,-0.008102,0.008194
0.006317,0.011581,-0.071182,-0.018448,-0.005539
0.011398,-0.005173,-0.177017,-0.016159,-0.000229
0.005859,0.005081,-0.159393,-0.007553,0.005356
0.002930,0.007736,-0.032089,0.004349,0.010025
0.001465,0.020828,0.138016,0.013687,0.011627
0.005951,0.022202,0.153763,0.009109,0.006454
0.007553,0.028885,0.023712,0.005630,-0.001099
0.014511,0.017715,-0.110641,0.000320,-0.003387
0.010986,0.019043,-0.216660,-0.006180,-0.002701
0.001877,0.000092,-0.305832,0.006912,0.004349
-0.009476,-0.017715,-0.172989,0.003754,0.008286
-0.009521,-0.053284,-0.041290,0.005219,0.000229
-0.008789,-0.079330,-0.016068,0.003021,-0.000641
0.004578,-0.089996,0.014145,0.002151,0.005814
0.004349,-0.068344,0.060745,0.001877,-0.003387
0.002563,-0.040329,0.079788,0.000137,0.002289
-0.003296,-0.037491,0.071365,0.006134,0.005585
0.001648,-0.030533,0.080887,0.010300,-0.002792
0.001190,-0.027466,0.062347,0.009384,0.007828
0.001190,-0.009201,0.029617,0.002426,-0.002426
0.002151,0.014694,0.054153,-0.004349,0.002060
-0.008789,0.022110,0.069809,-0.007736,0.009842
-0.009613,0.019272,0.067703,-0.007187,-0.000458
-0.010666,0.019730,0.056076,-0.004257,0.008972
-0.001556,0.003433,0.041702,0.001465,0.003021
0.018402,-0.023300,0.019135,0.002792,-0.002243
0.028244,-0.018356,-0.001007,-0.003891,0.008881
0.032867,-0.002655,-0.003342,-0.001373,0.000320
0.033691,-0.001144,-0.009018,0.007462,0.006180
0.019684,0.007736,-0.000778,0.009109,0.002884
0.010483,0.020828,0.010941,0.007828,0.007370
0.013596,0.013138,0.012772,0.008331,0.003159
0.015610,0.007645,0.002060,0.002701,-0.002975
0.024719,-0.000961,-0.017258,0.001968,-0.002609
0.021606,-0.001328,-0.012909,0.007462,-0.004120
0.016800,0.007095,-0.016663,-0.001602,-0.001877
0.005859,0.006912,-0.004898,0.014969,0.006134
-0.007141,0.011719,-0.031036,0.002518,0.002060
-0.012634,0.007278,-0.024170,0.000046,0.001053
-0.010025,0.004074,-0.020187,-0.000595,0.008423
-0.015564,0.014145,-0.011032,-0.009567,0.003525
-0.016205,0.004715,-0.014328,-0.005905,-0.004257
-0.020370,0.002151,-0.002792,-0.000275,0.006592
-0.015289,-0.003937,0.000320,0.003616,0.007278
-0.014374,0.003845,0.000229,0.001144,-0.003296
-0.016479,0.005081,0.000870,-0.007187,0.001877
-0.020187,0.011856,-0.000229,-0.023048,0.007599
-0.024902,0.012039,-0.002609,-0.019878,-0.001511
-0.029205,0.004440,-0.004761,-0.016708,0.009109
-0.020874,-0.017990,-0.003433,-0.003067,-0.000778
-0.013367,-0.025589,-0.013229,0.008652,-0.002060
-0.005676,-0.041199,-0.006638,0.018631,0.007828
0.000732,-0.038315,-0.009018,0.022202,0.007050
0.011536,-0.030991,0.004807,0.017899,-0.001877
0.008286,-0.020828,0.017624,0.001053,0.001602
0.003021,-0.021652,0.027054,-0.002243,0.007462
0.003525,-0.020828,0.036758,-0.009018,0.005447
0.006775,-0.011993,0.046646,0.005859,-0.002975
0.006592,0.000870,0.026138,0.030853,-0.003250
0.003983,0.014282,-0.024902,0.032135,0.000320
0.000961,-0.003296,-0.054657,-0.002060,0.006912
0.000870,-0.005539,-0.014328,-0.000687,0.006180
0.008194,-0.018539,-0.019363,0.001144,0.007645
0.006958,-0.029114,-0.048981,-0.001694,0.003983
-0.001144,-0.043167,-0.064133,-0.004257,0.007462
-0.005768,-0.028702,-0.111603,-0.012222,0.011581
-0.004211,-0.024582,-0.064133,-0.008469,-0.000046
-0.005676,-0.005081,-0.028976,0.003616,0.007645
-0.002197,0.001602,-0.007004,-0.003296,-0.001877
0.000732,0.006134,0.034561,-0.004715,-0.001602
0.007828,0.016846,0.051407,0.001785,0.003983
0.009659,0.019363,0.010483,0.021103,0.007736
0.011810,0.020828,0.013962,0.023575,0.010803
0.014877,0.015701,0.018631,0.001144,-0.003387
0.010300,0.014420,0.040237,-0.013138,0.004578
-0.001282,0.014648,0.029160,-0.017624,0.005997
-0.011719,0.018173,-0.052322,-0.007462,0.007553
-0.007141,0.010574,-0.106476,-0.006363,0.007324
-0.006958,0.003067,-0.082352,0.020050,-0.005219
-0.006638,0.001419,-0.037766,0.011124,-0.003067
-0.004761,-0.004440,0.013870,0.002472,0.006180
-0.004166,0.016342,0.044998,-0.002335,0.006546
-0.000641,0.017349,0.063950,-0.003708,0.002701
0.001419,0.010117,0.081802,-0.013229,0.000320
0.010986,-0.006729,0.123825,-0.011398,0.009613
0.008286,-0.023117,0.134537,-0.013412,0.005219
0.010986,-0.031906,0.099106,-0.008835,0.001236
0.005951,-0.046646,0.052277,-0.002609,0.012955
0.001099,-0.051682,0.012772,-0.006500,-0.002838
-0.004990,-0.058640,-0.055710,-0.001053,0.005081
-0.014328,-0.038132,-0.099014,0.001785,0.003799
-0.011169,-0.030441,-0.144791,0.006134,-0.006683
-0.005219,-0.011948,-0.157013,0.004440,0.007462
0.003571,0.006729,-0.138702,0.003067,0.006729
0.009109,0.015427,-0.057266,0.004715,-0.002243
0.006226,0.014603,0.018448,0.008011,0.006454
-0.000778,0.009842,0.025909,0.008331,0.002151
-0.005127,0.003159,0.080154,0.007919,0.006180
-0.006775,0.006180,0.018265,0.006638,0.003067
-0.002289,-0.000504,-0.060654,0.004807,0.000137
0.000229,-0.007553,-0.036301,0.005951,0.009109
0.000778,-0.008469,0.016434,0.002060,-0.003342
0.004028,-0.002609,0.009933,-0.002609,0.008652
0.008148,0.002792,-0.031906,-0.002609,0.002518
0.015198,0.008743,-0.023117,0.001328,-0.003983
0.023529,0.008789,-0.002426,0.000320,0.009109
0.022980,0.005081,-0.021561,0.000320,0.003525
0.012360,-0.001740,-0.017578,-0.006088,0.004211
0.001511,-0.005905,0.027512,-0.007919,0.004349
0.001602,-0.003159,0.057449,-0.004623,-0.003159
-0.002197,-0.007233,0.065277,-0.000412,0.009293
0.005035,-0.016708,0.062119,0.005630,0.000320
0.002380,-0.013596,0.021881,0.010208,0.006775
0.002060,-0.010666,-0.023117,0.010757,-0.002701
0.003067,-0.014648,-0.005539,0.006912,0.001694
-0.002335,-0.021378,-0.003708,0.006180,0.008102
-0.007050,-0.023300,0.009109,0.006729,-0.000687
-0.001831,-0.009933,0.019547,0.009476,0.001053
-0.001694,0.008789,0.022980,0.010300,0.008743
0.002426,0.009018,0.021698,-0.000137,-0.003387
-0.000641,0.003754,0.016525,-0.006271,0.006821
-0.004395,-0.012222,0.012222,-0.005905,-0.003571
-0.007965,-0.017258,0.010849,-0.007095,0.005997
-0.007187,-0.029984,0.002060,0.000320,-0.002197
0.004349,-0.028519,0.005997,0.002426,0.010254
0.008560,-0.028976,0.001785,0.005997,0.007645
0.009933,-0.032822,-0.005035,0.005264,-0.002975
0.001556,-0.023163,-0.007004,0.005997,0.009750
-0.004669,-0.013916,-0.009109,0.007599,0.003799
-0.004166,-0.003387,-0.006454,0.003250,0.000137
-0.006180,0.008743,-0.005722,0.000320,0.006958
-0.006134,0.015564,-0.005722,-0.000046,-0.003708
-0.002609,0.011490,-0.012863,0.000320,0.010849
-0.000137,0.007919,-0.012955,0.000320,-0.001282
-0.002014,0.008331,-0.011948,0.000320,0.001511
0.003250,0.012039,-0.007324,-0.000870,0.005676
-0.004257,0.008286,-0.003983,0.000320,-0.001877
-0.003113,-0.004166,-0.002701,-0.000595,0.009842
-0.006134,-0.008835,-0.003891,-0.000320,-0.001694
-0.011627,-0.002609,-0.011948,0.004807,0.007004
-0.013229,-0.004807,-0.007645,0.009109,0.007736
-0.003113,-0.009384,-0.013550,0.005768,-0.001099
0.003662,-0.016068,-0.005630,0.006866,0.011490
0.002197,-0.005539,-0.004623,0.008835,-0.000046
-0.000046,-0.008789,-0.008469,-0.005219,-0.000412
-0.000229,-0.000412,0.001419,-0.011398,0.009109
0.004623,-0.000916,0.001328,-0.010803,-0.001053
0.003845,0.006180,-0.005905,0.003250,0.007553
0.003250,0.006180,0.000320,0.002426,-0.004990
0.001419,0.001053,-0.000778,-0.008743,0.008789
0.005219,-0.000595,-0.006454,-0.013596,0.000778
0.001923,-0.004807,-0.015152,-0.003662,0.005585
-0.001602,0.002060,-0.027145,0.010208,0.004990
0.000183,-0.002655,-0.011719,0.007828,-0.001144
0.001053,0.004440,-0.010483,0.006866,0.005219
0.001694,0.000320,0.000137,0.005997,-0.003891
0.003204,-0.003525,0.000137,0.002701,0.007828
0.001328,-0.003799,0.002197,0.002975,0.001694
0.002289,-0.005997,0.005722,-0.001694,-0.002426
0.000870,-0.006638,0.010620,-0.003891,0.007462
0.004028,-0.014877,0.017807,0.000320,-0.001602
0.000275,-0.018265,0.022934,0.000320,-0.000046
0.003342,-0.011627,0.034927,0.004257,0.008743
0.000229,-0.017990,0.051361,0.004211,-0.000824
0.002151,-0.012314,0.059601,0.001328,0.008057
0.000870,-0.008514,0.060928,-0.003799,0.009109
-0.001785,-0.006729,0.038910,-0.000137,-0.001877
-0.002060,0.000320,0.000320,0.005676,0.007645
0.001419,0.009018,-0.047287,0.017578,-0.001053
-0.006775,0.011810,-0.132477,0.023163,0.008881
-0.010986,-0.008881,-0.195328,0.032547,0.011169
-0.007141,-0.029205,-0.204941,0.023163,0.004349
0.001648,-0.043625,-0.123184,-0.001740,-0.002609
0.005676,-0.056808,-0.027786,-0.023117,0.002151
0.004761,-0.061203,0.028519,-0.021652,0.005997
0.005997,-0.049484,0.069168,-0.020874,0.002884
-0.003616,-0.029800,0.064178,-0.013550,0.010483
-0.002335,-0.000916,0.067520,-0.009155,0.017899
-0.002609,0.013596,0.088211,-0.001694,0.002975
-0.004303,0.018127,0.102127,0.005219,-0.000458
-0.002609,0.017303,0.044449,0.007553,0.010483
-0.005402,0.011261,-0.117462,0.010208,0.004990
-0.003159,0.013504,-0.089676,0.006180,-0.000961
-0.003799,0.013412,-0.011444,0.004349,0.010300
-0.004532,0.009109,-0.016891,0.001328,0.005814
-0.002518,0.003616,-0.011032,0.002609,0.003616
0.000137,0.001785,0.036072,-0.003891,0.007690
-0.001602,0.004349,0.060150,-0.026047,-0.005081
-0.001099,0.001968,0.068161,-0.017990,0.005814
-0.001373,-0.010117,0.019821,0.007645,-0.002243
0.005585,-0.020554,0.004669,0.029388,0.004349
0.008972,-0.026779,0.009201,0.019180,-0.005356
0.009521,-0.028564,0.013916,0.005997,0.006363
0.006271,-0.031906,0.033096,0.005447,-0.003159
-0.003662,-0.029709,-0.000595,-0.001511,0.008560
-0.007645,-0.009201,-0.001923,-0.016342,-0.003891
-0.007233,0.002472,0.009659,-0.021881,0.011398
-0.003067,0.004166,0.019638,-0.018356,-0.003571
0.004349,-0.002609,-0.003571,-0.011948,0.008011
0.003387,-0.006592,-0.013504,0.003067,-0.000183
-0.001373,-0.008469,0.016891,0.019867,0.002426
0.004074,0.000320,0.028793,-0.000961,0.000275
0.009979,0.003708,0.030350,-0.009384,-0.001236
0.024765,-0.000412,0.015976,-0.015839,0.006729
0.025772,-0.002243,-0.024765,-0.009018,0.005264
0.016525,0.003250,-0.026962,-0.001465,-0.005539
0.012268,0.008743,-0.017441,0.000320,0.003983
0.011719,0.011673,-0.045547,0.003616,0.008286
0.002380,0.010574,-0.046051,0.005539,-0.003799
-0.007645,0.005539,-0.010300,0.004349,0.006180
-0.007278,0.001785,0.014786,0.002426,-0.004166
-0.007507,-0.003708,-0.004120,0.008194,0.006866
-0.010986,0.000320,-0.002655,0.014603,0.010162
-0.010437,0.004898,0.001877,0.006638,-0.003983
-0.005585,0.005997,0.001236,-0.009979,0.008743
-0.007965,0.003937,0.001694,-0.017990,-0.002838
-0.004990,-0.008835,0.001053,-0.011673,0.006912
-0.007095,-0.022202,0.011536,-0.014603,0.002060
-0.001419,-0.034012,0.017303,-0.013824,0.000870
0.000000,-0.046555,0.017166,-0.008652,-0.005356
-0.000366,-0.048752,0.015518,-0.008606,0.007645
0.005264,-0.044495,0.012863,-0.001373,-0.001373
0.002930,-0.035751,0.009979,0.024445,0.007645
-0.001694,-0.024216,-0.010345,0.028702,-0.002609
-0.003845,-0.003571,-0.007004,0.032959,0.009842
-0.002930,0.001007,0.007645,0.011169,0.006180
-0.000641,0.003250,0.026138,-0.001694,0.005630
-0.009888,0.009384,-0.019180,-0.004440,0.008057
-0.009155,0.006134,-0.056168,-0.008743,0.004257
-0.003021,0.005997,-0.038315,-0.007462,0.010483
-0.002930,0.006683,-0.035477,-0.002060,-0.003159
-0.003662,0.011490,-0.054428,0.005447,0.010757
0.002563,-0.000092,-0.074203,0.014603,0.004715
0.004761,0.004623,-0.068344,0.008560,0.007919
-0.004944,0.004715,-0.036301,-0.003433,-0.004257
0.005585,0.004532,-0.000778,-0.005585,-0.002609
0.011810,0.005447,0.029343,-0.009659,0.008240
0.007416,0.004211,0.059647,-0.006180,0.004074
0.014648,0.006180,0.045502,-0.006271,-0.005539
0.015976,0.002151,0.008560,-0.003296,0.001053
0.005219,0.016342,0.004349,-0.005722,0.006638
0.003937,0.013138,0.013046,-0.001831,0.000320
0.003250,0.022934,0.008560,-0.006271,0.002014
-0.003296,0.034653,0.021698,-0.007004,0.005219
-0.001144,0.036301,0.052689,-0.002197,-0.004303
-0.002106,0.023712,0.084961,-0.005219,0.008194
-0.003571,-0.005905,0.077042,0.008148,0.002380
-0.004669,-0.042709,0.098282,0.010483,-0.002930
-0.001556,-0.098602,0.005219,0.018265,0.006775
0.007416,-0.122910,-0.134674,0.007462,0.007828
0.007736,-0.111191,-0.166306,0.010483,-0.000458
0.002884,-0.074844,-0.152664,0.008743,-0.001419
0.001877,-0.024490,-0.120895,0.011307,0.006454
0.002930,-0.003983,-0.017487,0.002151,0.008743
0.004669,0.014969,0.024765,-0.001602,0.009109
0.004669,0.026138,0.054520,-0.003708,0.003891
0.003525,0.028793,0.041611,-0.005173,-0.001602
-0.001007,0.036209,0.009109,-0.001602,0.005814
-0.004807,0.023758,0.003983,-0.004486,0.003250
-0.007919,0.017395,-0.009247,-0.000732,-0.004669
-0.012680,-0.004852,-0.033188,-0.002609,-0.004807
-0.014465,-0.000778,-0.018448,-0.004257,0.001877
-0.010895,-0.004623,0.008652,0.003708,0.008835
-0.005127,0.002701,0.011856,-0.000137,0.006180
-0.000641,0.003891,0.054932,0.001465,-0.006134
-0.004898,0.007187,0.082260,0.000320,-0.002609
-0.003754,0.004440,0.105927,0.000320,0.010941
-0.006180,0.000320,0.150970,-0.000916,0.007599
0.000320,-0.002060,0.116409,-0.010483,0.007828
0.006042,0.000137,0.108536,-0.012543,0.009567
0.004349,-0.013412,0.104324,-0.009933,0.010483
-0.001465,-0.016113,-0.093430,-0.006729,0.007095
-0.005402,-0.023758,-0.342087,0.005997,-0.001144
-0.006912,-0.025223,-0.387909,0.004211,0.002884
-0.006592,-0.004990,-0.297409,0.014969,0.008835
-0.010986,0.007004,-0.118744,0.007278,0.009109
-0.009842,0.011307,-0.011032,0.009750,0.010208
0.002975,0.002518,0.035843,-0.001785,0.002884
0.006363,-0.007736,0.099930,-0.007370,-0.001282
0.011078,-0.007462,0.111649,-0.010025,-0.002609
0.016525,-0.023117,0.060471,-0.005539,-0.000412
0.011810,-0.021378,0.069077,0.001511,0.015930
0.006729,-0.025177,0.070633,0.013046,0.020187
-0.006363,-0.012909,0.019775,0.016434,0.018997
-0.010254,-0.007645,-0.030487,0.006180,0.018677
-0.010986,0.006821,-0.025360,0.004990,0.013321
-0.009888,0.012222,0.021240,-0.011856,-0.001282
-0.008606,0.015656,0.045547,-0.012039,-0.016708
0.000961,0.008194,0.051682,-0.014511,-0.024605
0.002655,-0.001053,0.044266,-0.007004,-0.032501
0.003799,-0.010849,0.041336,-0.007462,-0.010803
0.004486,-0.011032,0.032135,0.005402,-0.006180
0.009018,-0.000412,0.026688,0.013687,0.002518
0.011765,-0.000504,0.016800,0.016708,0.011581
0.024353,0.005630,0.016068,0.018997,0.018814
0.031952,0.004623,-0.002792,0.006363,0.009476
0.039185,0.012772,0.001236,0.014328,0.009521
0.043488,-0.002609,-0.000687,0.024445,0.012680
0.045273,-0.001694,-0.008789,0.028473,0.008011
0.039093,-0.019821,-0.024582,0.011993,-0.000458
0.026138,-0.019547,-0.021240,-0.013046,0.004898
0.018585,-0.026413,-0.010208,-0.010803,0.009842
0.007141,-0.018951,-0.019547,-0.019455,-0.001923
0.002609,-0.020187,-0.016068,-0.016068,-0.001877
-0.001007,-0.018036,-0.020782,-0.017487,0.004990
-0.002197,-0.012863,-0.010849,-0.020187,0.018265
-0.001968,-0.008469,-0.010757,-0.009750,0.005081
-0.002975,-0.003021,-0.005539,-0.002197,-0.000504
-0.009979,-0.008469,-0.010300,0.016800,0.008743
-0.018311,-0.019913,-0.006088,0.014877,0.009064
-0.016479,-0.032639,-0.009933,0.007599,0.007645
-0.018448,-0.028519,-0.009430,0.003250,0.001602
-0.023758,-0.035019,-0.003159,0.003250,0.002151
-0.024490,-0.017807,-0.005997,-0.003342,0.001785
-0.021378,-0.003983,0.001602,-0.005173,-0.000137
-0.026047,0.007828,0.000092,-0.009659,-0.001968
-0.031082,0.010574,0.001785,-0.000824,0.002701
-0.034149,0.015884,0.001236,-0.004807,0.006180
-0.027740,0.006638,-0.000275,-0.009567,0.003159
-0.021011,-0.002609,0.000137,-0.015060,0.004578
-0.019958,0.003433,0.000320,-0.014053,0.008194
-0.020370,0.004166,0.005814,-0.004532,0.012772
-0.013824,-0.005722,0.007919,-0.009201,0.009659
-0.004211,-0.007004,0.017853,-0.004898,0.004349
0.002563,-0.008926,0.011307,0.001236,0.005585
-0.002609,0.007828,-0.001556,0.027649,0.007599
-0.003296,0.011948,-0.019180,0.027603,0.007278
-0.000916,0.023758,-0.002609,0.030441,0.009842
0.002289,0.027969,-0.003983,0.016342,0.013138
0.004944,0.014145,0.014969,-0.003525,-0.002975
0.002884,0.004440,-0.026047,-0.017258,-0.018036
0.003662,-0.019272,-0.036301,-0.020050,-0.010666
0.010025,-0.026779,-0.008926,-0.015060,0.018631
0.013000,-0.047836,-0.014923,-0.010162,0.029984
0.014740,-0.038635,0.003616,0.004349,0.024445
0.023209,-0.029526,0.011673,0.002060,0.010071
0.029160,-0.020187,0.048935,0.000046,-0.003983
0.025269,-0.012314,0.051956,0.000320,-0.026138
0.020920,-0.017487,0.002151,0.002472,-0.049896
0.013779,0.003250,-0.056854,0.004623,-0.036232
0.011490,-0.000046,-0.165894,-0.002243,-0.022568
0.003525,0.013229,-0.153671,-0.002335,0.006866
0.000320,0.012726,-0.028931,-0.005035,0.020828
0.003067,0.010574,0.045273,-0.003571,0.014420
0.002060,0.010208,0.043488,-0.002060,0.022797
-0.000824,0.010757,0.044998,-0.001328,0.020599
-0.003937,0.016342,0.079422,0.009109,0.004257
0.002975,0.008560,0.042252,0.009109,0.019730
0.006226,-0.004166,0.047195,0.010025,0.021378
0.008652,-0.019547,0.095352,0.011581,0.022568
0.010986,-0.034653,0.053421,0.003983,0.023758
0.013733,-0.049484,0.023758,-0.001511,-0.019363
0.011261,-0.034744,-0.015793,-0.006500,0.009476
-0.005859,-0.011948,-0.137512,-0.007370,0.021286
-0.006683,-0.004440,-0.218994,-0.014877,0.030350
0.001785,0.002655,-0.124237,-0.018814,0.032547
0.004211,0.007828,-0.107529,-0.014328,-0.008057
-0.001602,0.003616,-0.167999,-0.009064,-0.011124
0.000320,-0.005402,-0.117050,-0.002930,-0.040878
0.002930,-0.007965,0.019272,0.004257,-0.037239
0.000320,-0.010529,0.135773,0.007645,-0.033600
-0.001465,-0.011215,0.135086,0.017166,-0.002975
0.002609,-0.008011,0.124786,0.026688,0.023666
0.003616,0.001694,0.105789,0.028107,0.009109
-0.000320,0.015839,0.034836,0.012360,0.023163
-0.001923,0.026047,-0.000046,-0.000275,0.041885
0.000046,0.016159,-0.012863,-0.007050,0.031082
-0.006592,0.011856,-0.013779,-0.008469,0.015701
-0.005539,-0.004715,0.024628,-0.009796,0.023529
-0.004303,-0.032639,0.062851,-0.011765,0.025635
-0.003708,-0.049484,0.061844,-0.013412,0.039871
-0.004852,-0.049484,0.042343,-0.013596,0.016251
-0.005402,-0.038956,0.046005,-0.013229,-0.009521
-0.001419,-0.028473,0.065781,-0.010483,-0.035294
-0.000641,-0.012314,0.001877,-0.007370,0.009842
0.000549,-0.001144,-0.110321,-0.003571,-0.011673
0.001465,0.011993,-0.163742,0.005356,-0.044083
-0.001099,0.014420,-0.139297,0.005859,-0.025635
-0.000870,0.013596,-0.060837,0.019547,-0.007187
-0.002701,0.014420,-0.001328,0.014053,0.016388
0.002289,0.009109,0.023438,0.001328,0.035843
0.001694,-0.003159,0.027466,-0.007645,0.051865
-0.001236,-0.008469,0.034195,-0.012589,0.051682
-0.002884,-0.008102,0.036026,-0.010529,0.052460
-0.000916,-0.004669,0.037674,-0.007462,0.039574
0.000961,0.009567,0.027649,0.002884,0.026688
-0.001190,0.019318,0.022293,0.010117,-0.013641
0.001648,0.014969,0.015884,0.011078,-0.049461
0.000137,0.013504,0.012131,0.003250,-0.049061
-0.000732,0.007278,0.006821,-0.002060,-0.018785
-0.001694,-0.002975,0.006912,-0.012955,0.011490
0.001099,-0.017487,0.018265,-0.012909,0.039230
0.000824,-0.030075,0.022659,0.000137,0.047218
0.002060,-0.034012,0.022339,0.007050,0.013378
0.000732,-0.036301,0.018539,0.009613,-0.020462
0.000824,-0.021927,0.002426,0.007278,-0.015518
0.005722,-0.012863,-0.013321,0.003250,-0.045319
0.005951,-0.009933,-0.023117,0.003250,-0.041359
0.006363,-0.014328,-0.038132,-0.000229,-0.022579
0.005585,-0.014328,-0.064499,-0.004257,-0.003799
0.004578,-0.024307,-0.064774,-0.002609,-0.000412
0.001694,-0.023758,-0.035568,0.001785,0.012222
-0.000641,-0.011215,-0.009430,0.004715,0.020233
-0.001602,0.000137,0.004166,0.009476,0.031998
-0.001099,0.012039,0.009109,0.005219,0.031906
0.001099,0.011948,0.013046,0.003662,0.031815
0.001648,0.010391,0.006546,-0.002701,0.022659
-0.000183,0.002884,0.002609,-0.001465,0.032089
-0.000046,-0.000046,-0.001328,-0.010117,0.026962
-0.000046,0.001236,-0.005081,-0.007004,0.035614
-0.001419,0.008926,-0.004669,0.013046,0.047150
